listing_id,room_type
15271897,private room
15280873,entire home/apt
15282119,entire home/apt
15288813,private room
15289231,entire home/apt
15296557,private room
15297194,private room
15299630,entire home/apt
15301499,entire home/apt
15301517,private room
15301748,private room
15303092,private room
15307735,private room
15309572,private room
15312128,private room
15321861,private room
15324045,entire home/apt
15327611,entire home/apt
15328237,private room
15328242,private room
15328271,entire home/apt
15333336,private room
15336596,private room
15337711,private room
15338155,private room
15339227,private room
15340649,entire home/apt
15340854,entire home/apt
15342701,entire home/apt
15344255,entire home/apt
15344749,private room
15355243,entire home/apt
15356673,private room
15359119,entire home/apt
15360248,entire home/apt
15360364,private room
15360687,entire home/apt
15360787,private room
15361785,private room
15363266,entire home/apt
15367894,entire home/apt
15374564,private room
15374796,private room
15378960,entire home/apt
15379480,entire home/apt
15379574,entire home/apt
15381675,entire home/apt
15392689,private room
15394295,private room
15395942,private room
15396328,private room
15396351,entire home/apt
15397048,entire home/apt
15397893,entire home/apt
15399008,private room
15399031,entire home/apt
15406357,private room
15411277,entire home/apt
15411988,private room
15419574,private room
15421244,entire home/apt
15423388,private room
15423552,entire home/apt
15423725,private room
15423731,entire home/apt
15423923,private room
15423962,private room
15425744,private room
15431463,entire home/apt
15436384,private room
15436800,private room
15436836,entire home/apt
15436871,entire home/apt
15437906,private room
15437922,private room
15444619,entire home/apt
15446631,entire home/apt
15447090,private room
15447148,private room
15449434,private room
15450724,shared room
15452258,private room
15452878,private room
15452971,entire home/apt
15453102,shared room
15453848,private room
15453985,entire home/apt
15460904,private room
15462051,private room
15462208,entire home/apt
15464934,entire home/apt
15465050,private room
15468765,entire home/apt
15469541,entire home/apt
15470951,shared room
15473730,private room
15476467,private room
15478604,entire home/apt
15480133,entire home/apt
15481609,private room
15481730,private room
15482081,private room
15482512,private room
15482966,private room
15483201,private room
15483662,private room
15484888,entire home/apt
15484901,entire home/apt
15485880,entire home/apt
15492502,entire home/apt
15494542,private room
15494796,private room
15494968,entire home/apt
15495132,entire home/apt
15495441,private room
15495897,entire home/apt
15497568,private room
15498370,private room
15500135,entire home/apt
15500460,entire home/apt
15506908,entire home/apt
15507375,entire home/apt
15508132,entire home/apt
15509545,entire home/apt
15510279,entire home/apt
15511681,private room
15511695,private room
15517104,entire home/apt
15519679,private room
15520060,entire home/apt
15520503,private room
15521674,shared room
15522627,private room
15523119,entire home/apt
15523281,entire home/apt
15527416,private room
15528972,entire home/apt
15529123,entire home/apt
15529937,private room
15531889,entire home/apt
15535391,entire home/apt
15536769,entire home/apt
15537258,private room
15539709,entire home/apt
15543090,private room
15543169,entire home/apt
15545469,private room
15546982,entire home/apt
15549056,entire home/apt
15550900,entire home/apt
15552357,entire home/apt
15552862,entire home/apt
15552901,private room
15554154,private room
15561163,entire home/apt
15563563,entire home/apt
15564125,entire home/apt
15566106,entire home/apt
15568616,entire home/apt
15569399,private room
15576821,private room
15581948,private room
15582096,private room
15582683,entire home/apt
15589099,entire home/apt
15597600,entire home/apt
15598548,entire home/apt
15602953,private room
15603347,private room
15604499,private room
15604507,entire home/apt
15614302,private room
15618325,entire home/apt
15620823,entire home/apt
15620833,entire home/apt
15624363,private room
15625556,private room
15627978,entire home/apt
15628789,entire home/apt
15632470,private room
15635167,entire home/apt
15640345,entire home/apt
15641562,entire home/apt
15643425,entire home/apt
15647980,private room
15648008,entire home/apt
15648096,entire home/apt
15648413,entire home/apt
15648993,entire home/apt
15657915,private room
15659634,entire home/apt
15659743,entire home/apt
15663513,entire home/apt
15663586,entire home/apt
15663603,private room
15663653,entire home/apt
15665152,entire home/apt
15665469,private room
15665485,private room
15672618,private room
15677846,private room
15679326,private room
15681476,private room
15685669,private room
15693063,entire home/apt
15699803,entire home/apt
15701672,private room
15703294,entire home/apt
15704180,private room
15706724,entire home/apt
15706863,entire home/apt
15709537,entire home/apt
15715221,private room
15715486,entire home/apt
15715599,private room
15717865,private room
15720448,private room
15720449,private room
15720498,private room
15720621,entire home/apt
15721022,entire home/apt
15721376,entire home/apt
15721685,entire home/apt
15725732,entire home/apt
15728780,private room
15732778,private room
15733438,private room
15733832,private room
15734642,private room
15734793,private room
15735169,entire home/apt
15742916,entire home/apt
15743151,private room
15745269,private room
15745528,private room
15745537,entire home/apt
15746736,entire home/apt
15751495,entire home/apt
15753014,entire home/apt
15754561,private room
15756117,entire home/apt
15756248,private room
15758526,entire home/apt
15758640,entire home/apt
15765350,entire home/apt
15768540,private room
15769652,entire home/apt
15772447,private room
15772750,entire home/apt
15773388,private room
15774003,entire home/apt
15774166,private room
15774266,private room
15774629,entire home/apt
15775049,private room
15775237,entire home/apt
15777411,entire home/apt
15778177,entire home/apt
15781324,entire home/apt
15781578,private room
15782266,entire home/apt
15782300,private room
15783216,entire home/apt
15783413,entire home/apt
15783719,private room
15784377,entire home/apt
15785088,entire home/apt
15785785,private room
15786428,entire home/apt
15787042,entire home/apt
15788050,private room
15788270,entire home/apt
15788312,private room
15789023,private room
15790640,private room
15797728,entire home/apt
15798969,entire home/apt
15802947,entire home/apt
15806629,private room
15813342,private room
15813866,shared room
15813993,entire home/apt
15814037,entire home/apt
15814363,private room
15815905,entire home/apt
15816930,private room
15817291,private room
15818145,entire home/apt
15818608,entire home/apt
15819242,entire home/apt
15819665,entire home/apt
15820512,entire home/apt
15827538,entire home/apt
15828883,entire home/apt
15829202,private room
15830677,entire home/apt
15831005,entire home/apt
15831628,entire home/apt
15832098,private room
15832372,private room
15833015,entire home/apt
15833471,entire home/apt
15833574,entire home/apt
15834067,entire home/apt
15835247,private room
15839085,private room
15840089,entire home/apt
15841513,entire home/apt
15844782,entire home/apt
15844840,private room
15845215,entire home/apt
15845669,entire home/apt
15846039,private room
15851507,private room
15853165,private room
15854348,entire home/apt
15854548,private room
15855156,private room
15855646,private room
15856339,entire home/apt
15857118,entire home/apt
15857259,entire home/apt
15857334,entire home/apt
15858847,private room
15858922,private room
15859741,private room
15860051,private room
15860528,entire home/apt
15861331,private room
15862199,entire home/apt
15866130,private room
15867248,private room
15870454,entire home/apt
15870976,entire home/apt
15874648,private room
15876032,private room
15886369,private room
15887617,private room
15888448,entire home/apt
15888785,private room
15888899,shared room
15889590,entire home/apt
15890023,entire home/apt
15890547,private room
15894199,entire home/apt
15895829,entire home/apt
15896468,entire home/apt
15896529,private room
15899421,private room
15899432,entire home/apt
15902775,private room
15903188,private room
15911064,private room
15911434,entire home/apt
15912452,private room
15915152,entire home/apt
15917278,entire home/apt
15917981,entire home/apt
15927071,entire home/apt
15927523,entire home/apt
15928001,entire home/apt
15928351,private room
15928635,private room
15928774,private room
15928835,entire home/apt
15929281,private room
15930602,private room
15936167,private room
15936959,entire home/apt
15937164,entire home/apt
15937310,private room
15938836,entire home/apt
15939056,entire home/apt
15939098,entire home/apt
15940176,private room
15940328,entire home/apt
15941474,private room
15943090,private room
15943475,entire home/apt
15943497,private room
15948069,entire home/apt
15951107,entire home/apt
15952447,entire home/apt
15952702,entire home/apt
15954073,entire home/apt
15954250,entire home/apt
